,BC_ALH_RES,BC_ALU_RES,BC_BR1_RES,BC_GMS_RES,BC_LDR_RES,BC_MCA_RES,BC_REV_RES,BC_SCA_RES,BC_SEV_RES,BC_SON_RES,BC_WGS_RES,BC_JHT_RES,BC_PCN_RES,BC_RUS_RES,BC_SFL_RES,BC_STC_RES
2021-03-16 02:00:00,1045944.3738931206,86248.52639239107,50053.8877531638,900538.3363629353,32604.12837801302,367613.0188847484,172314.41250362675,195478.280911115,2016509.1422493574,25100.7681490823,16492.206929097367,0.0,0.0,0.0,0.0,0.0
2021-03-16 03:00:00,860796.5907752785,86057.35845741934,49981.343246748926,902084.2366761141,32311.240330946985,367091.82676873513,173028.61616026162,195182.39150139596,2085049.536465997,24993.546173609782,16572.20592321672,0.0,0.0,0.0,0.0,0.0
2021-03-16 04:00:00,631382.5923909664,85943.60715609769,49922.28226578461,901953.3574201057,32208.50564631477,367320.1587656405,172758.3878422079,195270.54427922802,2049073.885435274,24840.632032659807,16766.769392126695,0.0,0.0,0.0,0.0,0.0
2021-03-16 05:00:00,545922.0862093567,85643.73543421619,49882.643659365305,904018.741743509,32183.675121119686,367594.08917121694,171665.85214402105,199579.09992983504,2043287.049172164,24831.237837045355,17096.61944936756,0.0,0.0,0.0,0.0,0.0
2021-03-16 06:00:00,478767.3143356661,85445.6989724769,49651.83555799058,910203.6614776386,32182.73902308938,367071.24526668503,171079.709996967,200532.47605778344,2018872.1591182668,24985.61762927819,17090.582393597808,0.0,0.0,0.0,0.0,0.0
2021-03-16 07:00:00,417820.33763958054,85663.1327137012,49754.752085261935,917085.7726089449,32272.227286977883,366469.70373665006,170876.26098491324,202175.44729139432,1944631.3973163618,24887.624483064366,17293.20741125197,0.0,0.0,0.0,0.0,0.0
2021-03-16 08:00:00,444830.9030823523,85513.19423659376,49823.171723750675,919419.3521174688,32269.5564200426,366543.5590394349,171043.07311158144,200418.94199564782,1918544.1064688645,24896.5167169254,17946.599729908306,0.0,0.0,0.0,0.0,0.0
2021-03-16 09:00:00,455020.5748171087,85246.57396195707,49708.42773323507,919653.6699533463,32269.5564200426,366337.8224424861,171303.5060500296,196823.87790631098,1948759.6950453457,25004.242966715905,17775.244210027526,0.0,0.0,0.0,0.0,0.0
2021-03-16 10:00:00,448837.20773504383,85186.61116453324,49721.84581279211,917047.5816650031,32244.417817233938,366390.633041684,170803.73263775458,193791.8267073607,1875284.6867314538,25079.462412207107,17180.99103464873,0.0,0.0,0.0,0.0,0.0
2021-03-16 11:00:00,397600.8717428446,85379.1439481533,49963.58045527229,912912.3400958144,32146.646331574495,366371.83812560595,170931.55728921783,193137.73688280216,1874859.6759939268,25105.901066510105,17552.88198118615,0.0,0.0,0.0,0.0,0.0
2021-03-16 12:00:00,438239.3285601747,85560.74007650134,49932.645788157126,909550.473999391,32149.31719850977,365734.7060470896,170924.40992828537,193002.927305022,1894742.937190787,25102.047324353935,18015.404325545038,0.0,0.0,0.0,0.0,0.0
2021-03-16 13:00:00,492370.32691527955,85065.56430578406,49842.83319276426,908327.8308303118,32149.31719850977,366610.16771737405,171105.76920857743,192872.14441554548,1962345.4435121473,25493.9237532129,17669.920905980638,0.0,0.0,0.0,0.0,0.0
2021-03-16 14:00:00,552100.8947881131,85007.86902911264,49760.99547471848,908025.4407456671,32146.646331574495,365747.7425887981,170525.92478902155,192980.70396636488,1925860.6983845094,25450.22337024547,17391.758610159628,0.0,0.0,0.0,0.0,0.0
2021-03-16 15:00:00,478771.19443522184,84955.14044160537,49518.09611825206,908743.2005591774,32091.85001628362,366113.0246959979,170145.40580053037,193035.25593940722,1901818.2405140563,25338.286283075573,16884.05861529771,0.0,0.0,0.0,0.0,0.0
2021-03-16 16:00:00,453427.1792992917,85297.99010624555,49236.986584713886,906852.7015899197,32091.85001628362,366746.4864296611,170310.4808994133,192965.89974318782,1903844.357070662,25193.751566996645,16829.761905382307,0.0,0.0,0.0,0.0,0.0
2021-03-16 17:00:00,494285.83673967654,85213.32532759206,49326.79918010676,902682.7734958022,32091.85001628362,366294.92584507784,170393.85167463755,192920.8971167527,1916797.1910856671,25095.498418225226,16566.445144437428,0.0,0.0,0.0,0.0,0.0
2021-03-16 18:00:00,494109.9371426002,85179.34382207866,49392.87201490485,903008.238355467,32132.452537342357,365373.87643357506,169792.84350469176,192960.46143787348,1951076.2582055992,25253.640022668613,16141.852175659116,0.0,0.0,0.0,0.0,0.0
2021-03-16 19:00:00,445164.7696688657,85151.21921885776,49392.87201490485,907650.6483586418,32087.517065595624,365715.4551584505,169739.66732418488,192849.17725068008,1927501.324493701,25071.015415746897,16545.886405781985,0.0,0.0,0.0,0.0,0.0
2021-03-16 20:00:00,417522.48747189844,85113.43041290763,49623.592680695845,908788.6983494558,32036.40279309137,365388.32245297945,169894.02640594495,192461.36074644543,1901437.3559021496,25137.467229792346,16668.966841360052,0.0,0.0,0.0,0.0,0.0
2021-03-16 21:00:00,477481.5929192061,84659.4062184873,49678.603923497154,905217.9710625348,32037.7833300532,365806.6889348495,169604.30567708606,192421.28987380656,1975615.737362175,25224.541034469727,16589.715807272954,0.0,0.0,0.0,0.0,0.0
2021-03-16 22:00:00,507543.08748329745,84918.03234106772,49777.95822910106,903076.6602067517,32033.64171916773,365655.9858581799,169802.7578833359,192180.84908031652,2032318.0047519645,25107.329677208338,16390.433372056323,0.0,0.0,0.0,0.0,0.0
2021-03-16 23:00:00,491314.2438610272,84915.67225281584,49751.767017333004,904338.0296954439,31988.70624742103,367405.1591555582,169827.41247864097,192128.3911313211,2011145.0186173404,25040.98940214531,16146.064220750788,0.0,0.0,0.0,0.0,0.0
2021-03-17 00:00:00,456913.8117190019,84865.23854094165,49817.98319981464,902208.5599140576,31988.70624742103,366982.50382623955,170004.52470188873,193034.41094783432,1925587.7216642401,25223.346264444626,16036.140910337659,0.0,0.0,0.0,0.0,0.0
2021-03-17 01:00:00,442963.6855876826,84752.0231098625,49743.604021183055,899847.4395720722,31988.70624742103,372809.1170772969,169781.5511820552,192757.57508501917,1927741.57801569,25184.43690735172,15940.629208506307,0.0,0.0,0.0,0.0,0.0
2021-03-17 02:00:00,431466.6443150068,84742.24555027581,49718.039177599734,897860.1256450703,31966.253786213987,368359.6866722959,169525.19856583557,194202.73424804787,1969985.487757513,25239.011461554408,15792.169208664282,0.0,0.0,0.0,0.0,0.0
2021-03-17 03:00:00,382885.1778855715,84720.42361831169,49773.38037201242,902619.0165047074,31966.253786213987,374985.31175226666,169585.1123415146,205511.46959536025,1943721.5692983174,25154.32976992346,15792.58973581648,0.0,0.0,0.0,0.0,0.0
2021-03-17 04:00:00,344659.13689186104,84578.21317885304,49838.84906896979,897572.7718830627,31941.42326101892,368187.37460005033,169614.2246979267,206570.36810885512,1972842.8469843224,25104.33214265977,15783.901844294765,0.0,0.0,0.0,0.0,0.0
2021-03-17 05:00:00,329630.19162509486,84581.26847611547,49746.84797058267,898503.9758867545,31936.123332637366,381871.8699605897,169525.5528691376,218202.4220707049,1986716.6015549917,25062.455165010968,15627.494767454407,0.0,0.0,0.0,0.0,0.0
2021-03-17 06:00:00,299649.22999888397,84626.99585299351,49743.155026423934,900524.8587012333,31983.62853850523,380773.4714295868,169440.41688534568,217208.13555458182,1976348.4879965717,25001.555649296788,15521.355245614162,0.0,0.0,0.0,0.0,0.0
2021-03-17 07:00:00,298938.6958713876,84478.93977636934,49696.236846503205,904012.2738979576,31983.62853850523,377540.31750002346,169569.53518226976,212410.97187654753,1980744.274278356,25015.670937352024,15473.974561315792,0.0,0.0,0.0,0.0,0.0
2021-03-17 08:00:00,289591.52085389075,84249.30063663662,49729.662240980055,902467.6640666103,31983.62853850523,380022.76383947226,169484.761761252,204312.38297656787,1982039.289255356,24998.769859675045,15456.492325206125,0.0,0.0,0.0,0.0,0.0
2021-03-17 09:00:00,289421.94219357485,84212.26116735925,49655.162844398736,900565.2269612681,31980.781606433775,374496.7450634429,169468.15134647264,199118.39430364163,1987908.4457398274,24985.504340078907,15284.777226322813,0.0,0.0,0.0,0.0,0.0
2021-03-17 10:00:00,291428.3205661203,84482.13523589271,49449.16758435561,896018.5816336689,31861.38510843441,390918.3399490335,169340.08628374242,192840.60188264976,1954591.5908054244,24994.314979577382,15205.872012991944,0.0,0.0,0.0,0.0,0.0
2021-03-17 11:00:00,291194.31068031414,84162.99385860212,49514.6580621606,897221.9077060389,31903.36816645505,389185.59854376974,169225.6009760908,191319.75581109404,1947938.1082706088,25069.253382443923,15410.294467737414,0.0,0.0,0.0,0.0,0.0
2021-03-17 12:00:00,290819.376394429,84503.34946665373,49483.72339504544,898229.3480425476,31903.19210131888,389633.89817437023,169164.2452510451,191332.90183231595,1975327.328554799,25096.842020865497,15507.878126473071,0.0,0.0,0.0,0.0,0.0
2021-03-17 13:00:00,292639.6089622705,84466.64329187768,49601.56840242978,901547.0107185277,31858.44796937459,390084.0625450203,169035.28901066337,191220.06097287955,2076431.431822202,25195.638794943585,15480.271796120249,0.0,0.0,0.0,0.0,0.0
2021-03-17 14:00:00,292458.78838623175,84707.48907378038,49672.263612282,902474.4665245909,31892.005464716745,385081.42677474476,169178.29017511517,191284.87880265844,2046209.721614797,25135.391609137532,15376.621216909492,0.0,0.0,0.0,0.0,0.0
2021-03-17 15:00:00,292447.7510463429,84453.36523621784,49716.097150779846,905318.0565175215,31887.863853831263,380926.90475636104,168851.7845337181,191242.65162716305,1971974.5285230288,25175.9253573155,15429.444830814211,0.0,0.0,0.0,0.0,0.0
2021-03-17 16:00:00,299195.31845884956,85084.2232981739,49686.320799950474,905938.5787894207,31858.034432535103,369189.8973124517,168770.58600195235,191019.8162610483,1977417.9474861962,24934.664347467402,15423.59587689889,0.0,0.0,0.0,0.0,0.0
2021-03-17 17:00:00,307239.7004839075,85078.75851202419,49738.49727375631,905707.125659677,31858.034432535103,369826.3095257971,168784.34561176645,190779.10722373365,2040459.0930942516,24848.309389225073,15376.284846003846,0.0,0.0,0.0,0.0,0.0
2021-03-17 18:00:00,298932.74819424324,84874.07312954287,49738.49727375631,900477.4149149859,31800.40468849887,369083.0001016685,168718.7911553309,190762.06853866167,2016678.0737790074,25073.579760843342,15330.615098164455,0.0,0.0,0.0,0.0,0.0
2021-03-17 19:00:00,295538.2943331099,84554.26725961355,49662.65630894474,898026.989111365,31818.55474835062,367665.2720350185,168677.17529488003,190677.78512571444,2002821.5206459176,24924.51049246092,15236.158753459284,0.0,0.0,0.0,0.0,0.0
2021-03-17 20:00:00,297326.4140861176,84572.67179366443,49616.07140379528,892626.6970574342,31818.55474835062,366349.44125015946,168613.39629324756,190538.25838838678,2131042.3032792844,24988.850694646942,15187.74889590456,0.0,0.0,0.0,0.0,0.0
2021-03-17 21:00:00,299399.11845302273,84372.18492511091,49616.07140379528,887903.2742287283,31788.646514239714,366680.05153127556,168723.45519947217,190601.26013818334,2228845.712203956,25050.35146168056,15172.19428837989,0.0,0.0,0.0,0.0,0.0
2021-03-17 22:00:00,298515.51424723014,84021.26092967977,49475.51663702632,896019.2673177215,31788.646514239714,376503.87419558107,168593.87057257426,192207.6382847072,2249375.7545451797,25109.88418538445,15223.632058082814,0.0,0.0,0.0,0.0,0.0
2021-03-17 23:00:00,319520.03774281277,83929.13728167661,49541.00711483131,902975.270291971,31788.646514239714,377795.0985683155,168573.03666609028,192129.90214634137,2221619.582971773,25273.543659752464,15255.87829948659,0.0,0.0,0.0,0.0,0.0
2021-03-18 00:00:00,379054.3099322274,83749.80459260929,49541.00711483131,898597.230778896,31773.609335278743,384107.84948818985,168522.59825365976,192554.0815651342,2193591.980261486,25085.229035782126,15189.899007049626,0.0,0.0,0.0,0.0,0.0
2021-03-18 01:00:00,394774.51209787943,83648.64918304714,49474.35192304009,892704.8211317097,31807.580367460378,382158.2291257925,168586.3858998286,198675.5975892883,2181743.439066856,25085.543641994736,15269.121049298907,0.0,0.0,0.0,0.0,0.0
2021-03-18 02:00:00,424115.074310155,83648.64918304714,49504.12827386946,898153.0084469906,31807.580367460378,391352.78743553424,169244.32527245855,212035.14370342015,2208036.627877024,25451.980399107615,15404.830297622688,0.0,0.0,0.0,0.0,0.0
2021-03-18 03:00:00,416232.93772052566,83643.3247151487,49473.52653826382,892425.5486697817,31799.963804086678,390260.6516052997,171653.21818022314,218899.78250984813,2210924.801972349,25029.81445008365,15382.39773343306,0.0,0.0,0.0,0.0,0.0
2021-03-18 04:00:00,417366.2945481869,83504.11954389275,49402.8313284116,886690.2903903476,31799.963804086678,390415.6686382354,173409.9118755603,233799.18677672287,2231593.477927603,24941.831697479975,15242.590663724928,0.0,0.0,0.0,0.0,0.0
2021-03-18 05:00:00,357281.4673967782,83593.5130268703,49170.40815901289,882946.5404421975,31791.680582315734,396285.33934234706,172188.24077715626,235520.8157206654,2265025.4982090583,24951.92641671216,15159.847311787446,0.0,0.0,0.0,0.0,0.0
2021-03-18 06:00:00,327407.8643889686,83573.10278473873,49170.40815901289,879700.4788849668,31797.2929371514,387819.16683487635,170747.7180489766,234410.98745182063,2252440.749448395,25384.26291612483,15302.846578878143,0.0,0.0,0.0,0.0,0.0
2021-03-18 07:00:00,335724.9901704202,83340.37357071039,49139.78463994542,881946.6506531888,32545.046529176925,383158.5475353397,169693.29753814248,228707.93999260967,2256486.823553883,24933.289157759937,15474.989872998696,0.0,0.0,0.0,0.0,0.0
2021-03-18 08:00:00,290955.46970787516,83302.93910257774,48640.604009698945,879870.2869117075,34290.85670549619,391144.91337765055,168931.38294575943,215917.2686371475,2183264.771924193,24919.879876956013,15568.248663943617,0.0,0.0,0.0,0.0,0.0
2021-03-18 09:00:00,298300.1509935244,83390.33027691595,48907.224776863426,878502.7068681038,34519.11756415515,394601.21987438947,168625.2397970524,208210.0740869369,2137752.246837275,25051.244913098042,15432.395677034148,0.0,0.0,0.0,0.0,0.0
2021-03-18 10:00:00,303880.7228795165,83335.65339420663,48859.47515772776,875996.3006246702,38684.36521664695,391852.84603511996,167977.13548464692,199003.31714090734,2185134.2087204745,24879.24120553054,15263.738936599118,0.0,0.0,0.0,0.0,0.0
2021-03-18 11:00:00,307911.07093198213,83593.85431708184,48790.554839241326,878872.0632064664,43142.927326117,401062.7103724605,167840.57468411967,197219.8546380916,2181236.960089182,24974.45334082511,15157.41289230635,0.0,0.0,0.0,0.0,0.0
2021-03-18 12:00:00,327378.416701008,87478.17857857991,48773.1443472653,878988.0161939028,45150.546247922655,416544.18201253325,167879.68650434434,199260.55433770118,2156818.963547296,24753.568053360723,15158.833498960135,0.0,0.0,0.0,0.0,0.0
2021-03-18 13:00:00,311515.08608000784,89019.89947773637,49442.509082565084,878065.6391338757,45113.26000790204,401319.38151324523,167851.97901267573,200679.95539776614,2181503.1992042316,24824.5725713291,15223.583104089927,0.0,0.0,0.0,0.0,0.0
2021-03-18 14:00:00,337560.934450038,92566.36131373829,49058.44623200086,880590.3764074681,42343.26418781614,403067.141136917,167482.41335335915,199153.87496882066,2222235.5765915588,24932.605430216554,15429.379328145282,0.0,0.0,0.0,0.0,0.0
2021-03-18 15:00:00,483221.52341830963,122881.9619497298,49193.67246995855,880039.4922116875,39092.505925530175,395977.233765516,167481.4287755565,202953.69397351643,2125892.145588486,24842.280288648202,16064.85545564245,0.0,0.0,0.0,0.0,0.0
2021-03-18 16:00:00,643519.4593933275,140754.22733008728,50347.45957150382,880951.1569060273,46062.90681764146,374158.6761124948,167555.97163926245,214952.82684295118,2097295.25777988,24775.23307139193,16049.780604735,0.0,0.0,0.0,0.0,0.0
2021-03-18 17:00:00,582511.0679989733,138015.6619045088,49507.36248095144,881703.6694312182,36248.464686844716,377997.3976528143,167739.82337477515,210068.2050601694,2082443.8544733778,24801.21270511868,15932.966999497188,0.0,0.0,0.0,0.0,0.0
2021-03-18 18:00:00,484923.36325387465,179939.7262925684,49678.47815710015,878052.4515114338,43567.78343486279,390263.75343729986,167792.1165017282,217371.57210268782,2172911.4237251296,24896.39991509033,15534.109836199592,0.0,0.0,0.0,0.0,0.0
2021-03-18 19:00:00,343096.7199297598,264239.8108203712,51153.34526558783,870093.6548784369,48873.09549131628,380376.1154468179,167275.37339715913,222010.88015981685,2268983.4347833907,24980.527592602975,15103.381239090844,0.0,0.0,0.0,0.0,0.0
2021-03-18 20:00:00,329852.1032321746,233940.234545815,52331.07586013504,879604.1690500991,42690.66244128019,367206.9622189389,166934.02215548407,230672.99802256323,2399411.7054073922,25001.25346258848,15382.899178843272,0.0,0.0,0.0,0.0,0.0
2021-03-18 21:00:00,432372.7415839839,175253.64795985294,50813.54024436877,904342.9364848356,45740.747560206924,364790.9606538714,167228.8224061529,259614.73402364465,2513633.8171417415,25290.446145268466,16652.311638563577,0.0,0.0,0.0,0.0,0.0
2021-03-18 22:00:00,692430.1565160103,222238.9337293721,50752.39869110228,903976.0257857078,45957.86601183903,370882.49017024005,167289.56887436667,261662.46028420064,2590150.4888889357,25299.818617048844,17659.72434975638,0.0,0.0,0.0,0.0,0.0
2021-03-18 23:00:00,976954.4699733795,277864.01026139857,50463.755241764215,905316.7095383244,40419.94029675752,377489.41121431545,167029.86690171206,287251.98063854914,2621182.0655714083,25223.3525215353,17730.114700455422,0.0,0.0,0.0,0.0,0.0
2021-03-19 00:00:00,1073257.7061976357,194701.94829925412,50699.65444829224,907279.3899242361,46424.71476318461,380858.58182158886,171672.06317589988,299683.2689440067,2555173.3995281896,25464.118420667717,17420.62255368911,0.0,0.0,0.0,0.0,0.0
2021-03-19 01:00:00,1048714.234517681,129271.53347040362,50497.184270160215,884283.8920055778,42453.42916448058,383461.1763861009,177431.03274088664,325844.8166292543,2372136.6839042194,25357.628085963897,17188.059918638322,0.0,0.0,0.0,0.0,0.0
