,transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,summer_capacity,winter_capacity,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes
6241,29597,5L077,BC Hydro,BC,British Columbia,1,ac,83.732,51.686,83.732,51.686,500,33.07,1765,2574,Revelstoke GS,BC_REV_GSS,Ashton Creek,BC_ACK_DSS,NULL
6242,29598,5L079,BC Hydro,BC,British Columbia,1,ac,117.739,72.678,117.739,72.678,500,46.51,2729,3303,Ashton Creek,BC_ACK_DSS,Nicola TS,BC_NIC_TSS,NULL
6243,29599,5L081,BC Hydro,BC,British Columbia,1,ac,263.934,162.922,263.934,162.922,500,104.25,1678,2440,Nicola TS,BC_NIC_TSS,Ingledow,BC_ING_DSS,NULL
6244,29600,5L082,BC Hydro,BC,British Columbia,1,ac,248.189,153.203,248.189,153.203,500,98.03,1765,2574,Nicola TS,BC_NIC_TSS,Meridian,BC_MDN_DSS,NULL
6245,29601,5L083,BC Hydro,BC,British Columbia,1,ac,248.221,153.223,248.221,153.223,500,98.05,2900,3505,Nicola TS,BC_NIC_TSS,Meridian,BC_MDN_DSS,NULL
6246,29602,5L087,BC Hydro,BC,British Columbia,1,ac,145.962,90.100,145.962,90.100,500,57.65,2759,3339,Kelly Lake,BC_KLY_DSS,Nicola TS,BC_NIC_TSS,NULL
6247,29603,5L091,BC Hydro,BC,British Columbia,1,ac,223.062,137.692,223.062,137.692,500,88.11,1846,2606,Selkirk TS,BC_SEL_TSS,Ashton Creek,BC_ACK_DSS,NULL
6248,29604,5L092,BC Hydro,BC,British Columbia,1,ac,179.853,111.020,179.853,111.020,500,71.04,2237,2884,Selkirk TS,BC_SEL_TSS,Cranbrook,BC_CBK_DSS,NULL
6249,29605,5L094,BC Hydro,BC,British Columbia,1,ac,108.160,66.765,108.160,66.765,500,42.72,1599,2373,Cranbrook,BC_CBK_DSS,IPT Cranbrook Chapel Rock,PP_ABBC2_IPT,NULL
6250,29606,5L096,BC Hydro,BC,British Columbia,1,ac,162.873,100.539,162.873,100.539,500,64.33,2733,3306,Vaseux Lake TS,BC_VAS_TSS,Selkirk TS,BC_SEL_TSS,NULL
6251,29607,5L098,BC Hydro,BC,British Columbia,1,ac,139.111,85.871,139.111,85.871,500,54.95,2733,3306,Nicola TS,BC_NIC_TSS,Vaseux Lake TS,BC_VAS_TSS,NULL
6252,29608,60L,FortisBC,BC,British Columbia,1,ac,2.500,1.543,2.500,1.543,138,1.08,141,156,Benvoulin,BC_BEV_DSS,DG Bell TS,BC_DGB_TSS,NULL
6253,29609,60L001,BC Hydro,BC,British Columbia,1,ac,7.596,4.689,7.596,4.689,69,2.92,62,80,Como Lake,BC_COK_DSS,Barnard,BC_BND_DSS,NULL
6254,29610,60L002,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,34.290,21.167,69,13.18,79,94,Coquitlam JCT,BC_CQM_JCT,Como Lake,BC_COK_DSS,NULL
6255,29611,60L002,BC Hydro,BC,British Columbia,1,ac,12.490,7.710,34.290,21.167,69,13.18,43,54,Maple Ridge JCT,BC_MRG_JCT,Coquitlam JCT,BC_CQM_JCT,NULL
6256,29612,60L002,BC Hydro,BC,British Columbia,1,ac,19.800,12.222,34.290,21.167,69,13.18,43,54,Stave Falls GS,BC_SFL_GSS,Maple Ridge JCT,BC_MRG_JCT,NULL
6257,29613,60L002CQM,BC Hydro,BC,British Columbia,1,ac,0.010,0.006,0.010,0.006,69,0.00,36,39,Coquitlam JCT,BC_CQM_JCT,Coquitlam,BC_CQM_DSS,NULL
6258,29614,60L002MRG,BC Hydro,BC,British Columbia,1,ac,0.048,0.029,0.048,0.029,69,0.02,36,39,Maple Ridge JCT,BC_MRG_JCT,Maple Ridge,BC_MRG_DSS,NULL
6259,29615,60L003,BC Hydro,BC,British Columbia,1,ac,15.530,9.586,19.530,12.056,69,7.51,62,80,Maple Ridge JCT,BC_MRG_JCT,Como Lake,BC_COK_DSS,NULL
6260,29616,60L003,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,19.530,12.056,69,7.51,62,80,Haney,BC_HNY_DSS,Maple Ridge JCT,BC_MRG_JCT,NULL
6261,29617,60L003MRG,BC Hydro,BC,British Columbia,1,ac,0.022,0.014,0.022,0.014,69,0.01,36,39,Maple Ridge JCT,BC_MRG_JCT,Maple Ridge,BC_MRG_DSS,NULL
6262,29618,60L004,BC Hydro,BC,British Columbia,1,ac,15.118,9.332,15.118,9.332,69,5.81,43,54,Lake Buntzen GS,BC_LB1_GSS,Petro Canada Products,BC_PCP_ISS,NULL
6263,29619,60L005,BC Hydro,BC,British Columbia,1,ac,16.303,10.064,16.303,10.064,69,6.27,43,54,Lake Buntzen GS,BC_LB1_GSS,Shelburn,BC_SHL_DSS,NULL
6264,29620,60L006,BC Hydro,BC,British Columbia,1,ac,8.790,5.426,8.790,5.426,69,3.38,43,54,Lake Buntzen GS,BC_LB1_GSS,Ioco Esso Petroleum,BC_IOC_ISS,NULL
6265,29621,60L007,BC Hydro,BC,British Columbia,1,ac,8.345,5.151,38.955,24.046,69,14.97,23,31,Balfour JCT,BC_BAL_JCT,Balfour,BC_BAL_DSS,NULL
6266,29622,60L007,BC Hydro,BC,British Columbia,1,ac,7.000,4.321,38.955,24.046,69,14.97,79,94,Port Kells,BC_PKL_DSS,Balfour JCT,BC_BAL_JCT,NULL
6267,29623,60L007,BC Hydro,BC,British Columbia,1,ac,10.720,6.617,38.955,24.046,69,14.97,123,149,Balfour JCT,BC_BAL_JCT,McLellan,BC_MLN_DSS,NULL
6268,29624,60L007,BC Hydro,BC,British Columbia,1,ac,12.890,7.957,38.955,24.046,69,14.97,67,80,Balfour JCT,BC_BAL_JCT,Ruskin GS,BC_RUS_GSS,Line connection RUS to MLN assumed
6269,29625,60L008,BC Hydro,BC,British Columbia,1,ac,8.225,5.077,47.445,29.287,69,18.23,23,31,Balfour JCT,BC_BAL_JCT,Balfour,BC_BAL_DSS,NULL
6270,29626,60L008,BC Hydro,BC,British Columbia,1,ac,7.000,4.321,47.445,29.287,69,18.23,79,101,Port Kells,BC_PKL_DSS,Balfour JCT,BC_BAL_JCT,NULL
6271,29627,60L008,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,47.445,29.287,69,18.23,53,64,Gloucester JCT,BC_GLT_JCT,Gloucester,BC_GLT_DSS,NULL
6272,29628,60L008,BC Hydro,BC,British Columbia,1,ac,7.560,4.667,47.445,29.287,69,18.23,77,93,Balfour JCT,BC_BAL_JCT,Gloucester JCT,BC_GLT_JCT,NULL
6273,29629,60L008,BC Hydro,BC,British Columbia,1,ac,10.720,6.617,47.445,29.287,69,18.23,123,149,Balfour JCT,BC_BAL_JCT,McLellan,BC_MLN_DSS,NULL
6274,29630,60L008,BC Hydro,BC,British Columbia,1,ac,12.940,7.988,47.445,29.287,69,18.23,67,80,Balfour JCT,BC_BAL_JCT,Ruskin GS,BC_RUS_GSS,Line connection RUS to MLN assumed
6275,29631,60L010,BC Hydro,BC,British Columbia,1,ac,25.790,15.920,90.790,56.043,69,34.89,47,60,Spuzzum,BC_SZM_DSS,Boston Bar,BC_BBR_DSS,NULL
6276,29632,60L010,BC Hydro,BC,British Columbia,1,ac,20.000,12.346,90.790,56.043,69,34.89,47,60,Wahleach Hope JCT,BC_WHO_JCT,Boston Bar JCT,BC_BBR_JCT,NULL
6277,29633,60L010,BC Hydro,BC,British Columbia,1,ac,35.000,21.605,90.790,56.043,69,34.89,47,60,Boston Bar JCT,BC_BBR_JCT,Spuzzum,BC_SZM_DSS,NULL
6278,29634,60L010,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,90.790,56.043,69,34.89,47,60,Wahleach GS,BC_WAH_GSS,Wahleach Hope JCT,BC_WHO_JCT,NULL
6279,29635,60L010HOP,BC Hydro,BC,British Columbia,1,ac,3.105,1.917,3.105,1.917,69,1.19,47,60,Boston Bar JCT,BC_BBR_JCT,Hope,BC_HOP_DSS,NULL
6280,29636,60L010KEN,BC Hydro,BC,British Columbia,1,ac,13.890,8.574,13.890,8.574,69,5.34,47,60,Wahleach Hope JCT,BC_WHO_JCT,Kent,BC_KEN_DSS,NULL
6281,29637,60L011,BC Hydro,BC,British Columbia,1,ac,2.350,1.451,8.350,5.154,69,3.21,43,55,Simon Fraser University JCT,BC_SFU_JCT,Barnard,BC_BND_DSS,NULL
6282,29638,60L011,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,8.350,5.154,69,3.21,43,55,Ioco Esso Petroleum,BC_IOC_ISS,Simon Fraser University JCT,BC_SFU_JCT,NULL
6283,29639,60L011SFU,BC Hydro,BC,British Columbia,1,ac,1.454,0.897,1.454,0.897,69,0.56,47,60,Simon Fraser University JCT,BC_SFU_JCT,Simon Fraser University,BC_SFU_DSS,NULL
6284,29640,60L012,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,22.000,13.580,69,8.45,124,150,Mission JCT,BC_MIS_JCT,Clayburn,BC_CBN_DSS,NULL
6285,29641,60L012,BC Hydro,BC,British Columbia,1,ac,12.000,7.407,22.000,13.580,69,8.45,79,95,Stave Falls GS,BC_SFL_GSS,Mission JCT,BC_MIS_JCT,NULL
6286,29642,60L012MIS,BC Hydro,BC,British Columbia,1,ac,0.073,0.045,0.073,0.045,69,0.03,124,150,Mission JCT,BC_MIS_JCT,Mission,BC_MIS_DSS,NULL
6287,29643,60L013,BC Hydro,BC,British Columbia,1,ac,9.000,5.556,17.520,10.815,69,6.73,26,35,Alouette GS,BC_ALU_GSS,St Leon Creek JCT,BC_SLK_JCT,NULL
6288,29644,60L013,BC Hydro,BC,British Columbia,1,ac,8.520,5.259,17.520,10.815,69,6.73,26,35,St Leon Creek JCT,BC_SLK_JCT,Stave Falls GS,BC_SFL_GSS,NULL
6289,29645,60L013SLK,BC Hydro,BC,British Columbia,1,ac,0.037,0.023,0.037,0.023,69,0.01,36,39,St Leon Creek JCT,BC_SLK_JCT,St Leon Creek,BC_SLK_DSS,NULL
6290,29646,60L014,BC Hydro,BC,British Columbia,1,ac,9.000,5.556,12.830,7.920,69,4.93,124,150,Mission JCT,BC_MIS_JCT,Clayburn,BC_CBN_DSS,NULL
6291,29647,60L014,BC Hydro,BC,British Columbia,1,ac,3.830,2.364,12.830,7.920,69,4.93,124,150,Silverdale,BC_SVD_DSS,Mission JCT,BC_MIS_JCT,NULL
6292,29648,60L014MIS,BC Hydro,BC,British Columbia,1,ac,0.993,0.613,0.993,0.613,69,0.38,124,150,Mission JCT,BC_MIS_JCT,Mission,BC_MIS_DSS,NULL
6293,29649,60L015,BC Hydro,BC,British Columbia,1,ac,6.636,4.096,6.636,4.096,69,2.55,71,85,Stave Falls GS,BC_SFL_GSS,Ruskin GS,BC_RUS_GSS,NULL
6294,29650,60L016,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,43,55,Lake Buntzen GS,BC_LB1_GSS,Lake Buntzen #2,BC_LB2_GSS,NULL
6295,29651,60L017,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,7.660,4.728,69,2.94,62,80,New Westminster JCT,BC_NWR_JCT,Barnard,BC_BND_DSS,NULL
6296,29652,60L017,BC Hydro,BC,British Columbia,1,ac,1.660,1.025,7.660,4.728,69,2.94,89,110,Como Lake,BC_COK_DSS,New Westminster JCT,BC_NWR_JCT,NULL
6297,29653,60L017GSP,BC Hydro,BC,British Columbia,1,ac,0.014,0.009,0.014,0.009,69,0.01,36,39,GVRD Sapperton Pumps JCT,BC_GSP_JCT,GVRD Sapperton Pumps,BC_GSP_DSS,NULL
6298,29654,60L017NRG,BC Hydro,BC,British Columbia,1,ac,0.278,0.171,0.278,0.171,69,0.11,36,39,Newstech Recycling JCT,BC_NRG_JCT,Newstech Recycling,BC_NRG_ISS,NULL
6299,29655,60L017NWR,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,12.340,7.617,69,4.74,53,75,Newstech Recycling JCT,BC_NRG_JCT,GVRD Sapperton Pumps JCT,BC_GSP_JCT,NULL
6300,29656,60L017NWR,BC Hydro,BC,British Columbia,1,ac,3.340,2.062,12.340,7.617,69,4.74,47,60,GVRD Sapperton Pumps JCT,BC_GSP_JCT,New Westminster,BC_NWR_DSS,NULL
6301,29657,60L017NWR,BC Hydro,BC,British Columbia,1,ac,7.000,4.321,12.340,7.617,69,4.74,53,75,New Westminster JCT,BC_NWR_JCT,Newstech Recycling JCT,BC_NRG_JCT,NULL
6302,29658,60L018,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,19.490,12.031,69,7.49,62,80,Coquitlam JCT,BC_CQM_JCT,Como Lake,BC_COK_DSS,NULL
6303,29659,60L018,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,19.490,12.031,69,7.49,62,80,Esco Foundry JCT,BC_ESC_JCT,Coquitlam JCT,BC_CQM_JCT,NULL
6304,29660,60L018,BC Hydro,BC,British Columbia,1,ac,11.490,7.093,19.490,12.031,69,7.49,45,55,Maple Ridge JCT,BC_MRG_JCT,Esco Foundry JCT,BC_ESC_JCT,NULL
6305,29661,60L018,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,19.490,12.031,69,7.49,43,55,Haney,BC_HNY_DSS,Maple Ridge JCT,BC_MRG_JCT,NULL
6306,29662,60L018CQM,BC Hydro,BC,British Columbia,1,ac,0.006,0.004,0.006,0.004,69,0.00,36,39,Coquitlam JCT,BC_CQM_JCT,Coquitlam,BC_CQM_DSS,NULL
6307,29663,60L018ESC,BC Hydro,BC,British Columbia,1,ac,0.140,0.087,0.140,0.087,69,0.05,36,39,Esco Foundry JCT,BC_ESC_JCT,Esco Foundry,BC_ESC_ISS,NULL
6308,29664,60L018MRG,BC Hydro,BC,British Columbia,1,ac,0.063,0.039,0.063,0.039,69,0.02,36,39,Maple Ridge JCT,BC_MRG_JCT,Maple Ridge,BC_MRG_DSS,NULL
6309,29665,60L019,BC Hydro,BC,British Columbia,1,ac,14.902,9.199,14.902,9.199,69,5.73,79,94,Stave Falls GS,BC_SFL_GSS,Haney,BC_HNY_DSS,NULL
6310,29666,60L020,BC Hydro,BC,British Columbia,1,ac,23.000,14.198,74.240,45.827,69,28.53,43,56,Continental Lime Limited JCT,BC_CLL_JCT,Carquille,BC_CRQ_DSS,NULL
6311,29667,60L020,BC Hydro,BC,British Columbia,1,ac,11.000,6.790,74.240,45.827,69,28.53,43,56,Pavilion JCT,BC_PAV_JCT,Continental Lime Limited JCT,BC_CLL_JCT,NULL
6312,29668,60L020,BC Hydro,BC,British Columbia,1,ac,40.240,24.840,74.240,45.827,69,28.53,43,56,Seton Lake GS,BC_SON_GSS,Pavilion JCT,BC_PAV_JCT,NULL
6313,29669,60L020CLL,BC Hydro,BC,British Columbia,1,ac,0.140,0.086,0.140,0.086,69,0.05,52,63,Continental Lime Limited JCT,BC_CLL_JCT,Continental Lime Limited,BC_CLL_ISS,NULL
6314,29670,60L020PAV,BC Hydro,BC,British Columbia,1,ac,0.108,0.066,0.108,0.066,69,0.04,12,22,Pavilion JCT,BC_PAV_JCT,Pavilion,BC_PAV_DSS,NULL
6315,29671,60L021,BC Hydro,BC,British Columbia,1,ac,23.770,14.673,26.770,16.525,69,10.29,53,63,Walden North JCT,BC_WDN_JCT,Bridge River 1 GS,BC_BR1_GSS,NULL
6316,29672,60L021,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,26.770,16.525,69,10.29,53,63,Seton Lake GS,BC_SON_GSS,Walden North JCT,BC_WDN_JCT,NULL
6317,29673,60L021WDN,BC Hydro,BC,British Columbia,1,ac,1.314,0.811,1.314,0.811,69,0.51,66,74,Walden North JCT,BC_WDN_JCT,Walden North GS,BC_WDN_GSS,NULL
6318,29674,60L022,BC Hydro,BC,British Columbia,1,ac,49.740,30.704,59.740,36.877,69,22.96,41,69,Tyax Lake JCT,BC_TXL_JCT,Bridge River 1 GS,BC_BR1_GSS,NULL
6319,29675,60L022,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,59.740,36.877,69,22.96,41,69,Lajoie GS,BC_LAJ_GSS,Tyax Lake JCT,BC_TXL_JCT,NULL
6320,29676,60L022TXL,BC Hydro,BC,British Columbia,1,ac,0.065,0.040,0.065,0.040,69,0.03,41,69,Tyax Lake JCT,BC_TXL_JCT,Tyax Lake,BC_TXL_DSS,NULL
6321,29677,60L023,BC Hydro,BC,British Columbia,1,ac,14.777,9.122,14.777,9.122,69,5.68,62,80,Stave Falls GS,BC_SFL_GSS,Haney,BC_HNY_DSS,NULL
6322,29678,60L025,BC Hydro,BC,British Columbia,1,ac,6.943,4.286,6.943,4.286,69,2.67,36,39,Murrin,BC_MUR_DSS,Sperling,BC_SPG_DSS,NULL
6323,29679,60L026,BC Hydro,BC,British Columbia,1,ac,7.605,4.695,7.605,4.695,69,2.92,62,80,Como Lake,BC_COK_DSS,Barnard,BC_BND_DSS,NULL
6324,29680,60L027,BC Hydro,BC,British Columbia,1,ac,7.967,4.918,7.967,4.918,69,3.06,76,81,Kidd #1,BC_KI1_DSS,Sperling,BC_SPG_DSS,NULL
6325,29681,60L028,BC Hydro,BC,British Columbia,1,ac,2.740,1.691,2.740,1.691,69,1.05,72,77,George Dickie,BC_GDK_DSS,Sperling,BC_SPG_DSS,NULL
6326,29682,60L029,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,59.640,36.815,69,22.92,46,65,Cache Creek JCT,BC_CCW_JCT,Ashcroft JCT,BC_AFT_JCT,NULL
6327,29683,60L029,BC Hydro,BC,British Columbia,1,ac,15.000,9.259,59.640,36.815,69,22.92,46,65,Carquille,BC_CRQ_DSS,Cache Creek JCT,BC_CCW_JCT,NULL
6328,29684,60L029,BC Hydro,BC,British Columbia,1,ac,39.640,24.469,59.640,36.815,69,22.92,46,65,Ashcroft JCT,BC_AFT_JCT,Spences Bridge,BC_SBR_DSS,NULL
6329,29685,60L029AFT,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,2.000,1.235,69,0.77,53,67,Ashcroft JCT,BC_AFT_JCT,Ashcroft,BC_AFT_DSS,NULL
6330,29686,60L029CCW,BC Hydro,BC,British Columbia,1,ac,0.500,0.309,0.500,0.309,69,0.19,53,67,Cache Creek JCT,BC_CCW_JCT,Cache Creek,BC_CCW_DSS,NULL
6331,29687,60L030,BC Hydro,BC,British Columbia,1,ac,5.080,3.136,5.080,3.136,69,1.95,72,77,Kidd #1,BC_KI1_DSS,George Dickie,BC_GDK_DSS,NULL
6332,29688,60L031,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,7.320,4.519,69,2.81,53,55,Tree Island Industries JCT,BC_TII_JCT,Annacis Island JCT,BC_ANN_JCT,NULL
6333,29689,60L031,BC Hydro,BC,British Columbia,1,ac,1.500,0.926,7.320,4.519,69,2.81,87,101,Annacis Island JCT,BC_ANN_JCT,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,NULL
6334,29690,60L031,BC Hydro,BC,British Columbia,1,ac,3.320,2.049,7.320,4.519,69,2.81,87,101,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,Ingledow,BC_ING_DSS,NULL
6335,29691,60L031,BC Hydro,BC,British Columbia,1,ac,1.500,0.926,7.320,4.519,69,2.81,54,56,Big Bend,BC_BBS_DSS,Tree Island Industries JCT,BC_TII_JCT,NULL
6336,29692,60L031ANN,BC Hydro,BC,British Columbia,1,ac,0.031,0.019,0.031,0.019,69,0.01,36,39,Annacis Island JCT,BC_ANN_JCT,Annacis Island,BC_ANN_DSS,NULL
6337,29693,60L031AWT,BC Hydro,BC,British Columbia,1,ac,1.559,0.962,1.559,0.962,69,0.60,54,65,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,Annacis Island Wastewater Treatment Plant,BC_AWT_ISS,NULL
6338,29694,60L031IPM,BC Hydro,BC,British Columbia,1,ac,0.880,0.543,0.880,0.543,69,0.34,87,101,Annacis Island Wastewater Treatment Plant JCT,BC_AWT_JCT,Island Paper Mill,BC_IPM_ISS,NULL
6339,29695,60L031TII,BC Hydro,BC,British Columbia,1,ac,1.501,0.927,1.501,0.927,69,0.58,54,56,Tree Island Industries JCT,BC_TII_JCT,Tree Island Industries,BC_TII_DSS,NULL
6340,29696,60L032,BC Hydro,BC,British Columbia,1,ac,8.430,5.204,9.430,5.821,69,3.62,69,74,Westcoast Cellufibre JCT,BC_WCF_JCT,Big Bend,BC_BBS_DSS,NULL
6341,29697,60L032,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,9.430,5.821,69,3.62,81,104,Kidd #1,BC_KI1_DSS,Westcoast Cellufibre JCT,BC_WCF_JCT,NULL
6342,29698,60L032WCF,BC Hydro,BC,British Columbia,1,ac,0.027,0.016,0.027,0.016,69,0.01,36,39,Westcoast Cellufibre JCT,BC_WCF_JCT,Westcoast Cellufibre,BC_WCF_ISS,NULL
6343,29699,60L033,BC Hydro,BC,British Columbia,1,ac,0.012,0.007,0.012,0.007,69,0.00,81,103,Sea Island,BC_SEA_DSS,Vancouver International Airport,BC_YVR_ISS,NULL
6344,29700,60L035,BC Hydro,BC,British Columbia,1,ac,7.615,4.701,10.400,6.420,69,4.00,81,103,Newell,BC_NEL_DSS,Barnard,BC_BND_DSS,NULL
6345,29701,60L035,BC Hydro,BC,British Columbia,1,ac,2.785,1.719,10.400,6.420,69,4.00,91,110,Newell,BC_NEL_DSS,New Westminster,BC_NWR_DSS,NULL
6346,29702,60L036,BC Hydro,BC,British Columbia,1,ac,7.642,4.717,7.642,4.717,69,2.94,68,87,Newell,BC_NEL_DSS,Barnard,BC_BND_DSS,NULL
6347,29703,60L037,BC Hydro,BC,British Columbia,1,ac,0.728,0.449,0.728,0.449,69,0.28,94,113,Kidd #2,BC_KI2_DSS,Kidd #1,BC_KI2_DSS,NULL
6348,29704,60L038,BC Hydro,BC,British Columbia,1,ac,0.723,0.446,0.723,0.446,69,0.28,94,113,Kidd #2,BC_KI2_DSS,Kidd #1,BC_KI1_DSS,NULL
6349,29705,60L039,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,9.040,5.580,69,3.47,79,101,Bingham JCT,BC_BMP_JCT,Barnard,BC_BND_DSS,NULL
6350,29706,60L039,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,9.040,5.580,69,3.47,81,104,Lougheed JCT,BC_LOH_JCT,Bingham JCT,BC_BMP_JCT,NULL
6351,29707,60L039,BC Hydro,BC,British Columbia,1,ac,4.040,2.494,9.040,5.580,69,3.47,81,104,Horne Payne,BC_HPN_DSS,Lougheed JCT,BC_LOH_JCT,NULL
6352,29708,60L039BMP,BC Hydro,BC,British Columbia,1,ac,1.740,1.074,1.740,1.074,69,0.67,47,60,Bingham JCT,BC_BMP_JCT,Bingham,BC_BMP_DSS,NULL
6353,29709,60L039LOH,BC Hydro,BC,British Columbia,1,ac,0.040,0.025,0.040,0.025,69,0.02,36,39,Lougheed JCT,BC_LOH_JCT,Lougheed,BC_LOH_DSS,NULL
6354,29710,60L040,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,9.010,5.562,69,3.46,79,101,Lougheed JCT,BC_LOH_JCT,Barnard,BC_BND_DSS,NULL
6355,29711,60L040,BC Hydro,BC,British Columbia,1,ac,4.010,2.475,9.010,5.562,69,3.46,81,104,Horne Payne,BC_HPN_DSS,Lougheed JCT,BC_LOH_JCT,NULL
6356,29712,60L040LOH,BC Hydro,BC,British Columbia,1,ac,0.010,0.006,0.010,0.006,69,0.00,36,39,Lougheed JCT,BC_LOH_JCT,Lougheed,BC_LOH_DSS,NULL
6357,29713,60L041,BC Hydro,BC,British Columbia,1,ac,3.136,1.936,3.136,1.936,69,1.21,18,18,Kidd #1,BC_KI1_DSS,Richmond Steel Recycling,BC_RSR_ISS,NULL
6358,29714,60L042,BC Hydro,BC,British Columbia,1,ac,12.807,7.906,12.807,7.906,69,4.92,47,60,Kidd #2,BC_KI2_DSS,Lafarge #1,BC_LF1_ISS,NULL
6359,29715,60L043,BC Hydro,BC,British Columbia,1,ac,3.950,2.438,4.950,3.056,69,1.90,81,104,Sea Island JCT,BC_SEA_JCT,Richmond,BC_RIM_DSS,NULL
6360,29716,60L043,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,4.950,3.056,69,1.90,125,162,Kidd #2,BC_KI2_DSS,Sea Island JCT,BC_SEA_JCT,NULL
6361,29717,60L043SEA,BC Hydro,BC,British Columbia,1,ac,2.756,1.701,2.756,1.701,69,1.06,65,71,Sea Island JCT,BC_SEA_JCT,Sea Island,BC_SEA_DSS,NULL
6362,29718,60L044,BC Hydro,BC,British Columbia,1,ac,3.950,2.438,4.950,3.056,69,1.90,81,104,Sea Island JCT,BC_SEA_JCT,Richmond,BC_RIM_DSS,NULL
6363,29719,60L044,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,4.950,3.056,69,1.90,125,162,Kidd #2,BC_KI2_DSS,Sea Island JCT,BC_SEA_JCT,NULL
6364,29720,60L044SEA,BC Hydro,BC,British Columbia,1,ac,2.610,1.611,2.610,1.611,69,1.00,65,71,Sea Island JCT,BC_SEA_JCT,Sea Island,BC_SEA_DSS,NULL
6365,29721,60L045,BC Hydro,BC,British Columbia,1,ac,0.729,0.450,0.729,0.450,69,0.28,94,113,Kidd #2,BC_KI2_DSS,Kidd #1,BC_KI1_DSS,NULL
6366,29722,60L046,BC Hydro,BC,British Columbia,1,ac,0.719,0.444,0.719,0.444,69,0.28,94,113,Kidd #2,BC_KI2_DSS,Kidd #1,BC_KI1_DSS,NULL
6367,29723,60L047,BC Hydro,BC,British Columbia,1,ac,2.040,1.259,32.040,19.778,69,12.31,79,101,Sumas Way JCT,BC_SMW_JCT,Abbotsford,BC_ABB_DSS,NULL
6368,29724,60L047,BC Hydro,BC,British Columbia,1,ac,20.000,12.346,32.040,19.778,69,12.31,79,101,Trans Mountain JCT,BC_TMO_JCT,Sumas Way JCT,BC_SMW_JCT,NULL
6369,29725,60L047,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,32.040,19.778,69,12.31,97,128,Atchelitz,BC_ALZ_DSS,Trans Mountain JCT,BC_TMO_JCT,NULL
6370,29726,60L047SMW,BC Hydro,BC,British Columbia,1,ac,0.036,0.022,0.036,0.022,69,0.01,36,39,Sumas Way JCT,BC_SMW_JCT,Sumas Way,BC_SMW_DSS,NULL
6371,29727,60L047TMO,BC Hydro,BC,British Columbia,1,ac,6.791,4.192,6.791,4.192,69,2.61,47,60,Trans Mountain JCT,BC_TMO_JCT,Trans Mountain,BC_TMO_DSS,NULL
6372,29728,60L048,BC Hydro,BC,British Columbia,1,ac,2.040,1.259,32.040,19.778,69,12.31,81,103,Sumas Way JCT,BC_SMW_JCT,Abbotsford,BC_ABB_DSS,NULL
6373,29729,60L048,BC Hydro,BC,British Columbia,1,ac,20.000,12.346,32.040,19.778,69,12.31,81,103,Trans Mountain JCT,BC_TMO_JCT,Sumas Way JCT,BC_SMW_JCT,NULL
6374,29730,60L048,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,32.040,19.778,69,12.31,97,128,Atchelitz,BC_ALZ_DSS,Trans Mountain JCT,BC_TMO_JCT,NULL
6375,29731,60L048SMW,BC Hydro,BC,British Columbia,1,ac,0.068,0.042,0.068,0.042,69,0.03,36,39,Sumas Way JCT,BC_SMW_JCT,Sumas Way,BC_SMW_DSS,NULL
6376,29732,60L048TMO,BC Hydro,BC,British Columbia,1,ac,6.791,4.192,6.791,4.192,69,2.61,36,39,Trans Mountain JCT,BC_TMO_JCT,Trans Mountain,BC_TMO_DSS,NULL
