transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,Transmission_Line_Reactance,Transmission_Line_Segment_Reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes,starting_node_code,ending_node_code,summer_rating_mw,winter_rating_mw,reactance_ohm,segment_reactance,length_km,voltage_kV,s_nom,name,type,bus0,bus1,length,v_nom
31624,1L037NIT,BC Hydro,BC,British Columbia,1,ac,11.937,7.368,11.937,7.368,138,5.18,5.18,141,156,Narrows Inlet JCT,BC_NIT_JCT,Narrows Inlet GS,BC_NIT_GSS,,BC_NIT_JCT,BC_NIT_GSS,141,156,5.18,5.18,11.937,138,156.6667,NIT_JCT_NIT_GSS,138kV,138_NIT_JCT,138_NIT_GSS,11.937,138
31625,1L038,BC Hydro,BC,British Columbia,1,ac,1.426,0.88,1.426,0.88,138,0.62,0.62,141,156,Cheekye,BC_CKY_DSS,Skookum Creek GS,BC_SKO_GSS,,BC_CKY_DSS,BC_SKO_GSS,141,156,0.62,0.62,1.426,138,156.6667,CKY_DSS_SKO_GSS,138kV,138_CKY_DSS,138_SKO_GSS,1.426,138
31626,1L044,BC Hydro,BC,British Columbia,1,ac,8.0,4.938,50.31,31.056,138,21.81,3.47,114,136,Bear Creek,BC_BRK_DSS,Lower Clowhom GS,BC_LCH_GSS,Circuit ID assumed,BC_BRK_DSS,BC_LCH_GSS,114,136,21.81,3.47,50.31,138,126.6667,BRK_DSS_LCH_GSS,138kV,138_BRK_DSS,138_LCH_GSS,8.0,138
31627,1L044,BC Hydro,BC,British Columbia,1,ac,3.0,1.852,50.31,31.056,138,21.81,1.3,114,136,Clowhom GS,BC_COM_GSS,Lower Bear GS,BC_BHL_GSS,Circuit ID assumed,BC_COM_GSS,BC_BHL_GSS,114,136,21.81,1.3,50.31,138,126.6667,COM_GSS_BHL_GSS,138kV,138_COM_GSS,138_BHL_GSS,3.0,138
31628,1L044,BC Hydro,BC,British Columbia,1,ac,2.81,1.735,50.31,31.056,138,21.81,1.22,114,136,Clowhom GS,BC_COM_GSS,Sechelt Creek GS JCT,BC_SCG_JCT,,BC_COM_GSS,BC_SCG_JCT,114,136,21.81,1.22,50.31,138,126.6667,COM_GSS_SCG_JCT,138kV,138_COM_GSS,138_SCG_JCT,2.81,138
31629,1L044,BC Hydro,BC,British Columbia,1,ac,0.5,0.309,50.31,31.056,138,21.81,0.22,114,136,Lower Bear GS,BC_BHL_GSS,Bear Creek,BC_BRK_DSS,Circuit ID assumed,BC_BHL_GSS,BC_BRK_DSS,114,136,21.81,0.22,50.31,138,126.6667,BHL_GSS_BRK_DSS,138kV,138_BHL_GSS,138_BRK_DSS,0.5,138
31630,1L044,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,50.31,31.056,138,21.81,0.43,114,136,Lower Clowhom GS,BC_LCH_GSS,Upper Clowhom GS,BC_UCH_GSS,Circuit ID assumed,BC_LCH_GSS,BC_UCH_GSS,114,136,21.81,0.43,50.31,138,126.6667,LCH_GSS_UCH_GSS,138kV,138_LCH_GSS,138_UCH_GSS,1.0,138
31631,1L044,BC Hydro,BC,British Columbia,1,ac,35.0,21.605,50.31,31.056,138,21.81,15.18,114,136,Sechelt Creek GS JCT,BC_SCG_JCT,Sechelt,BC_SEC_DSS,,BC_SCG_JCT,BC_SEC_DSS,114,136,21.81,15.18,50.31,138,126.6667,SCG_JCT_SEC_DSS,138kV,138_SCG_JCT,138_SEC_DSS,35.0,138
31632,1L044BHU,BC Hydro,BC,British Columbia,1,ac,5.0,3.086,5.0,3.086,138,2.17,2.17,114,136,Lower Bear GS,BC_BHL_GSS,Upper Bear GS,BC_BHU_GSS,Circuit ID assumed,BC_BHL_GSS,BC_BHU_GSS,114,136,2.17,2.17,5.0,138,126.6667,BHL_GSS_BHU_GSS,138kV,138_BHL_GSS,138_BHU_GSS,5.0,138
31633,1L044SCG,BC Hydro,BC,British Columbia,1,ac,0.26,0.161,0.26,0.161,138,0.11,0.11,114,136,Sechelt Creek GS JCT,BC_SCG_JCT,Sechelt Creek GS,BC_SCG_GSS,,BC_SCG_JCT,BC_SCG_GSS,114,136,0.11,0.11,0.26,138,126.6667,SCG_JCT_SCG_GSS,138kV,138_SCG_JCT,138_SCG_GSS,0.26,138
31634,1L048,BC Hydro,BC,British Columbia,1,ac,3.59,2.216,32.59,20.117,138,14.13,1.56,143,184,Forest View JCT,BC_FVW_JCT,Powell,BC_POW_DSS,,BC_FVW_JCT,BC_POW_DSS,143,184,14.13,1.56,32.59,138,158.8889,FVW_JCT_POW_DSS,138kV,138_FVW_JCT,138_POW_DSS,3.59,138
31635,1L048,BC Hydro,BC,British Columbia,1,ac,4.0,2.469,32.59,20.117,138,14.13,1.73,182,207,Grief Point JCT,BC_GPT_JCT,Forest View JCT,BC_FVW_JCT,,BC_GPT_JCT,BC_FVW_JCT,182,207,14.13,1.73,32.59,138,202.2222,GPT_JCT_FVW_JCT,138kV,138_GPT_JCT,138_FVW_JCT,4.0,138
31636,1L048,BC Hydro,BC,British Columbia,1,ac,25.0,15.432,32.59,20.117,138,14.13,10.84,253,293,Saltery Bay,BC_SAY_DSS,Grief Point JCT,BC_GPT_JCT,,BC_SAY_DSS,BC_GPT_JCT,253,293,14.13,10.84,32.59,138,281.1111,SAY_DSS_GPT_JCT,138kV,138_SAY_DSS,138_GPT_JCT,25.0,138
31637,1L048GPT,BC Hydro,BC,British Columbia,1,ac,4.185,2.584,4.185,2.584,138,1.81,1.81,141,156,Grief Point JCT,BC_GPT_JCT,Grief Point,BC_GPT_DSS,,BC_GPT_JCT,BC_GPT_DSS,141,156,1.81,1.81,4.185,138,156.6667,GPT_JCT_GPT_DSS,138kV,138_GPT_JCT,138_GPT_DSS,4.185,138
31638,1L055,BC Hydro,BC,British Columbia,1,ac,17.0,10.494,47.85,29.537,138,20.75,7.37,58,111,Cominco Copper Division JCT,BC_CCD_JCT,Lornex Low Level Dam,BC_LLD_ISS,,BC_CCD_JCT,BC_LLD_ISS,58,111,20.75,7.37,47.85,138,64.4444,CCD_JCT_LLD_ISS,138kV,138_CCD_JCT,138_LLD_ISS,17.0,138
31639,1L055,BC Hydro,BC,British Columbia,1,ac,8.7,5.37,47.85,29.537,138,20.75,3.77,193,248,Highland,BC_HLD_DSS,Highland Valley Copper JCT,BC_HVC_JCT,,BC_HLD_DSS,BC_HVC_JCT,193,248,20.75,3.77,47.85,138,214.4444,HLD_DSS_HVC_JCT,138kV,138_HLD_DSS,138_HVC_JCT,8.7,138
31640,1L055,BC Hydro,BC,British Columbia,1,ac,9.3,5.741,47.85,29.537,138,20.75,4.03,58,111,Highland Valley Copper JCT,BC_HVC_JCT,Cominco Copper Division JCT,BC_CCD_JCT,,BC_HVC_JCT,BC_CCD_JCT,58,111,20.75,4.03,47.85,138,64.4444,HVC_JCT_CCD_JCT,138kV,138_HVC_JCT,138_CCD_JCT,9.3,138
31641,1L055,BC Hydro,BC,British Columbia,1,ac,12.85,7.932,47.85,29.537,138,20.75,5.57,58,111,Lornex Low Level Dam,BC_LLD_ISS,Spatsum,BC_STL_DSS,,BC_LLD_ISS,BC_STL_DSS,58,111,20.75,5.57,47.85,138,64.4444,LLD_ISS_STL_DSS,138kV,138_LLD_ISS,138_STL_DSS,12.85,138
31642,1L055CCD,BC Hydro,BC,British Columbia,1,ac,2.0,1.235,2.0,1.235,138,0.87,0.87,193,248,Cominco Copper Division JCT,BC_CCD_JCT,Cominco Copper Division,BC_CCD_ISS,,BC_CCD_JCT,BC_CCD_ISS,193,248,0.87,0.87,2.0,138,214.4444,CCD_JCT_CCD_ISS,138kV,138_CCD_JCT,138_CCD_ISS,2.0,138
31643,1L055HVC,BC Hydro,BC,British Columbia,1,ac,9.9,6.111,9.9,6.111,138,4.29,4.29,193,248,Highland Valley Copper JCT,BC_HVC_JCT,Highland Valley Copper,BC_HVC_ISS,,BC_HVC_JCT,BC_HVC_ISS,193,248,4.29,4.29,9.9,138,214.4444,HVC_JCT_HVC_ISS,138kV,138_HVC_JCT,138_HVC_ISS,9.9,138
31644,1L057,BC Hydro,BC,British Columbia,1,ac,72.241,44.593,72.241,44.593,138,31.32,31.32,141,156,Highland,BC_HLD_DSS,Kwoiek Creek GS,BC_KCH_GSS,Line may not be currently energized,BC_HLD_DSS,BC_KCH_GSS,141,156,31.32,31.32,72.241,138,156.6667,HLD_DSS_KCH_GSS,138kV,138_HLD_DSS,138_KCH_GSS,72.241,138
31645,1L101,BC Hydro,BC,British Columbia,1,ac,20.0,12.346,88.74,54.778,138,38.48,8.67,142,183,Buckley Bay JCT,BC_BKB_JCT,Comox JCT,BC_CMX_JCT,,BC_BKB_JCT,BC_CMX_JCT,142,183,38.48,8.67,88.74,138,157.7778,BKB_JCT_CMX_JCT,138kV,138_BKB_JCT,138_CMX_JCT,20.0,138
31646,1L101,BC Hydro,BC,British Columbia,1,ac,30.0,18.519,88.74,54.778,138,38.48,13.01,142,183,Comox JCT,BC_CMX_JCT,Oyster River JCT,BC_OYR_JCT,,BC_CMX_JCT,BC_OYR_JCT,142,183,38.48,13.01,88.74,138,157.7778,CMX_JCT_OYR_JCT,138kV,138_CMX_JCT,138_OYR_JCT,30.0,138
31647,1L101,BC Hydro,BC,British Columbia,1,ac,20.0,12.346,88.74,54.778,138,38.48,8.67,142,183,Dunsmuir,BC_DMR_DSS,Buckley Bay JCT,BC_BKB_JCT,,BC_DMR_DSS,BC_BKB_JCT,142,183,38.48,8.67,88.74,138,157.7778,DMR_DSS_BKB_JCT,138kV,138_DMR_DSS,138_BKB_JCT,20.0,138
31648,1L101,BC Hydro,BC,British Columbia,1,ac,18.74,11.568,88.74,54.778,138,38.48,8.13,142,183,Oyster River JCT,BC_OYR_JCT,John Hart GS,BC_JHT_GSS,,BC_OYR_JCT,BC_JHT_GSS,142,183,38.48,8.13,88.74,138,157.7778,OYR_JCT_JHT_GSS,138kV,138_OYR_JCT,138_JHT_GSS,18.74,138
31649,1L101BKB,BC Hydro,BC,British Columbia,1,ac,0.089,0.055,0.089,0.055,138,0.04,0.04,141,156,Buckley Bay JCT,BC_BKB_JCT,Buckley Bay,BC_BKB_DSS,,BC_BKB_JCT,BC_BKB_DSS,141,156,0.04,0.04,0.089,138,156.6667,BKB_JCT_BKB_DSS,138kV,138_BKB_JCT,138_BKB_DSS,0.089,138
31650,1L101CMX,BC Hydro,BC,British Columbia,1,ac,7.747,4.782,7.747,4.782,138,3.36,3.36,242,312,Comox JCT,BC_CMX_JCT,Comox,BC_CMX_DSS,,BC_CMX_JCT,BC_CMX_DSS,242,312,3.36,3.36,7.747,138,268.8889,CMX_JCT_CMX_DSS,138kV,138_CMX_JCT,138_CMX_DSS,7.747,138
31651,1L101OYR,BC Hydro,BC,British Columbia,1,ac,0.478,0.295,0.478,0.295,138,0.21,0.21,144,184,Oyster River JCT,BC_OYR_JCT,Oyster River,BC_OYR_DSS,,BC_OYR_JCT,BC_OYR_DSS,144,184,0.21,0.21,0.478,138,160.0,OYR_JCT_OYR_DSS,138kV,138_OYR_JCT,138_OYR_DSS,0.478,138
31652,1L102,BC Hydro,BC,British Columbia,1,ac,3.0,1.852,45.56,28.123,138,19.75,1.3,156,167,Campbell River JCT,BC_CBL_JCT,John Hart GS,BC_JHT_GSS,,BC_CBL_JCT,BC_JHT_GSS,156,167,19.75,1.3,45.56,138,173.3333,CBL_JCT_JHT_GSS,138kV,138_CBL_JCT,138_JHT_GSS,3.0,138
31653,1L102,BC Hydro,BC,British Columbia,1,ac,42.4,26.173,45.56,28.123,138,19.75,18.38,151,178,Comox JCT,BC_CMX_JCT,Campbell River JCT,BC_CBL_JCT,,BC_CMX_JCT,BC_CBL_JCT,151,178,19.75,18.38,45.56,138,167.7778,CMX_JCT_CBL_JCT,138kV,138_CMX_JCT,138_CBL_JCT,42.4,138
31654,1L102,BC Hydro,BC,British Columbia,1,ac,0.16,0.099,45.56,28.123,138,19.75,0.07,151,178,Puntledge JCT,BC_PUN_JCT,Comox JCT,BC_CMX_JCT,,BC_PUN_JCT,BC_CMX_JCT,151,178,19.75,0.07,45.56,138,167.7778,PUN_JCT_CMX_JCT,138kV,138_PUN_JCT,138_CMX_JCT,0.16,138
31655,1L102CBL,BC Hydro,BC,British Columbia,1,ac,5.187,3.202,5.187,3.202,138,2.25,2.25,73,146,Campbell River JCT,BC_CBL_JCT,Campbell River,BC_CBL_DSS,,BC_CBL_JCT,BC_CBL_DSS,73,146,2.25,2.25,5.187,138,81.1111,CBL_JCT_CBL_DSS,138kV,138_CBL_JCT,138_CBL_DSS,5.187,138
31656,1L102CMX,BC Hydro,BC,British Columbia,1,ac,7.767,4.794,7.767,4.794,138,3.37,3.37,242,312,Comox JCT,BC_CMX_JCT,Comox,BC_CMX_DSS,,BC_CMX_JCT,BC_CMX_DSS,242,312,3.37,3.37,7.767,138,268.8889,CMX_JCT_CMX_DSS,138kV,138_CMX_JCT,138_CMX_DSS,7.767,138
31657,1L102PUN,BC Hydro,BC,British Columbia,1,ac,0.81,0.5,0.81,0.5,138,0.35,0.35,141,156,Puntledge JCT,BC_PUN_JCT,Puntledge GS,BC_PUN_GSS,,BC_PUN_JCT,BC_PUN_GSS,141,156,0.35,0.35,0.81,138,156.6667,PUN_JCT_PUN_GSS,138kV,138_PUN_JCT,138_PUN_GSS,0.81,138
31658,1L103,BC Hydro,BC,British Columbia,1,ac,2.0,1.235,3.81,2.352,138,1.65,0.87,303,362,Island GS JCT,BC_ICG_JCT,Elk Falls Mill,BC_EFM_ISS,,BC_ICG_JCT,BC_EFM_ISS,303,362,1.65,0.87,3.81,138,336.6667,ICG_JCT_EFM_ISS,138kV,138_ICG_JCT,138_EFM_ISS,2.0,138
31659,1L103,BC Hydro,BC,British Columbia,1,ac,1.81,1.117,3.81,2.352,138,1.65,0.78,156,167,John Hart GS,BC_JHT_GSS,Island GS JCT,BC_ICG_JCT,,BC_JHT_GSS,BC_ICG_JCT,156,167,1.65,0.78,3.81,138,173.3333,JHT_GSS_ICG_JCT,138kV,138_JHT_GSS,138_ICG_JCT,1.81,138
31660,1L103ICG,BC Hydro,BC,British Columbia,1,ac,0.079,0.049,0.079,0.049,138,0.03,0.03,297,297,Island GS JCT,BC_ICG_JCT,Island GS,BC_ICG_GSS,,BC_ICG_JCT,BC_ICG_GSS,297,297,0.03,0.03,0.079,138,330.0,ICG_JCT_ICG_GSS,138kV,138_ICG_JCT,138_ICG_GSS,0.079,138
31661,1L104,BC Hydro,BC,British Columbia,1,ac,2.0,1.235,3.82,2.358,138,1.66,0.87,302,362,Island GS JCT,BC_ICG_JCT,Elk Falls Mill,BC_EFM_ISS,,BC_ICG_JCT,BC_EFM_ISS,302,362,1.66,0.87,3.82,138,335.5556,ICG_JCT_EFM_ISS,138kV,138_ICG_JCT,138_EFM_ISS,2.0,138
31662,1L104,BC Hydro,BC,British Columbia,1,ac,1.82,1.123,3.82,2.358,138,1.66,0.79,150,178,John Hart GS,BC_JHT_GSS,Island GS JCT,BC_ICG_JCT,,BC_JHT_GSS,BC_ICG_JCT,150,178,1.66,0.79,3.82,138,166.6667,JHT_GSS_ICG_JCT,138kV,138_JHT_GSS,138_ICG_JCT,1.82,138
31663,1L104ICG,BC Hydro,BC,British Columbia,1,ac,0.075,0.046,0.075,0.046,138,0.03,0.03,297,297,Island GS JCT,BC_ICG_JCT,Island GS,BC_ICG_GSS,,BC_ICG_JCT,BC_ICG_GSS,297,297,0.03,0.03,0.075,138,330.0,ICG_JCT_ICG_GSS,138kV,138_ICG_JCT,138_ICG_GSS,0.075,138
31664,1L105,BC Hydro,BC,British Columbia,1,ac,20.845,12.867,20.845,12.867,138,9.04,9.04,148,152,Dunsmuir,BC_DMR_DSS,Port Alberni,BC_PAL_DSS,,BC_DMR_DSS,BC_PAL_DSS,148,152,9.04,9.04,20.845,138,164.4444,DMR_DSS_PAL_DSS,138kV,138_DMR_DSS,138_PAL_DSS,20.845,138
31665,1L106,BC Hydro,BC,British Columbia,1,ac,42.891,26.476,42.891,26.476,138,18.6,18.6,148,176,Dunsmuir,BC_DMR_DSS,Puntledge GS,BC_PUN_GSS,,BC_DMR_DSS,BC_PUN_GSS,148,176,18.6,18.6,42.891,138,164.4444,DMR_DSS_PUN_GSS,138kV,138_DMR_DSS,138_PUN_GSS,42.891,138
31666,1L106PUN,BC Hydro,BC,British Columbia,1,ac,0.866,0.535,0.866,0.535,138,0.38,0.38,141,156,Dunsmuir,BC_DMR_DSS,Puntledge GS,BC_PUN_GSS,,BC_DMR_DSS,BC_PUN_GSS,141,156,0.38,0.38,0.866,138,156.6667,DMR_DSS_PUN_GSS,138kV,138_DMR_DSS,138_PUN_GSS,0.866,138
31667,1L109,BC Hydro,BC,British Columbia,1,ac,7.0,4.321,41.57,25.66,138,18.02,3.04,126,159,Harewood West,BC_HWW_DSS,South Wellington JCT,BC_SWN_JCT,,BC_HWW_DSS,BC_SWN_JCT,126,159,18.02,3.04,41.57,138,140.0,HWW_DSS_SWN_JCT,138kV,138_HWW_DSS,138_SWN_JCT,7.0,138
31668,1L109,BC Hydro,BC,British Columbia,1,ac,4.57,2.821,41.57,25.66,138,18.02,1.98,244,293,Prevost,BC_PVO_DSS,Vancouver Island TS,BC_VIT_TSS,,BC_PVO_DSS,BC_VIT_TSS,244,293,18.02,1.98,41.57,138,271.1111,PVO_DSS_VIT_TSS,138kV,138_PVO_DSS,138_VIT_TSS,4.57,138
31669,1L109,BC Hydro,BC,British Columbia,1,ac,30.0,18.519,41.57,25.66,138,18.02,13.01,126,159,South Wellington JCT,BC_SWN_JCT,Prevost,BC_PVO_DSS,,BC_SWN_JCT,BC_PVO_DSS,126,159,18.02,13.01,41.57,138,140.0,SWN_JCT_PVO_DSS,138kV,138_SWN_JCT,138_PVO_DSS,30.0,138
31670,1L109SWN,BC Hydro,BC,British Columbia,1,ac,0.16,0.099,0.16,0.099,138,0.07,0.07,148,177,South Wellington JCT,BC_SWN_JCT,South Wellington,BC_SWN_DSS,,BC_SWN_JCT,BC_SWN_DSS,148,177,0.07,0.07,0.16,138,164.4444,SWN_JCT_SWN_DSS,138kV,138_SWN_JCT,138_SWN_DSS,0.16,138
31671,1L110,BC Hydro,BC,British Columbia,1,ac,3.046,1.88,3.046,1.88,138,1.32,1.32,243,347,Jinglepot,BC_JPT_DSS,Northfield,BC_NFD_DSS,,BC_JPT_DSS,BC_NFD_DSS,243,347,1.32,1.32,3.046,138,270.0,JPT_DSS_NFD_DSS,138kV,138_JPT_DSS,138_NFD_DSS,3.046,138
31672,1L112,BC Hydro,BC,British Columbia,1,ac,4.0,2.469,15.0,9.259,138,6.5,1.73,129,166,Harewood JCT,BC_HWD_JCT,Nexen JCT,BC_NEX_JCT,,BC_HWD_JCT,BC_NEX_JCT,129,166,6.5,1.73,15.0,138,143.3333,HWD_JCT_NEX_JCT,138kV,138_HWD_JCT,138_NEX_JCT,4.0,138
31673,1L112,BC Hydro,BC,British Columbia,1,ac,10.0,6.173,15.0,9.259,138,6.5,4.34,129,166,Jinglepot,BC_JPT_DSS,Harewood JCT,BC_HWD_JCT,,BC_JPT_DSS,BC_HWD_JCT,129,166,6.5,4.34,15.0,138,143.3333,JPT_DSS_HWD_JCT,138kV,138_JPT_DSS,138_HWD_JCT,10.0,138
31674,1L112,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,15.0,9.259,138,6.5,0.43,129,166,Nexen JCT,BC_NEX_JCT,Harmac Pacific,BC_HMC_ISS,,BC_NEX_JCT,BC_HMC_ISS,129,166,6.5,0.43,15.0,138,143.3333,NEX_JCT_HMC_ISS,138kV,138_NEX_JCT,138_HMC_ISS,1.0,138
31675,1L112HWD,BC Hydro,BC,British Columbia,1,ac,0.17,0.105,0.17,0.105,138,0.07,0.07,238,307,Harewood JCT,BC_HWD_JCT,Harewood,BC_HWD_DSS,Ampacity presumed sames as 1L123HWD,BC_HWD_JCT,BC_HWD_DSS,238,307,0.07,0.07,0.17,138,264.4444,HWD_JCT_HWD_DSS,138kV,138_HWD_JCT,138_HWD_DSS,0.17,138
31676,1L112NEX,BC Hydro,BC,British Columbia,1,ac,0.707,0.436,0.707,0.436,138,0.31,0.31,69,130,Nexen JCT,BC_NEX_JCT,Nexen JCT,BC_NEX_ISS,,BC_NEX_JCT,BC_NEX_ISS,69,130,0.31,0.31,0.707,138,76.6667,NEX_JCT_NEX_ISS,138kV,138_NEX_JCT,138_NEX_ISS,0.707,138
31677,1L114,BC Hydro,BC,British Columbia,1,ac,20.806,12.843,20.806,12.843,138,9.02,9.02,148,176,Dunsmuir,BC_DMR_DSS,Port Alberni,BC_PAL_DSS,,BC_DMR_DSS,BC_PAL_DSS,148,176,9.02,9.02,20.806,138,164.4444,DMR_DSS_PAL_DSS,138kV,138_DMR_DSS,138_PAL_DSS,20.806,138
31678,1L115,BC Hydro,BC,British Columbia,1,ac,13.0,8.025,55.19,34.068,138,23.93,5.64,144,184,Dunsmuir,BC_DMR_DSS,Qualicum JCT,BC_QLC_JCT,,BC_DMR_DSS,BC_QLC_JCT,144,184,23.93,5.64,55.19,138,160.0,DMR_DSS_QLC_JCT,138kV,138_DMR_DSS,138_QLC_JCT,13.0,138
31679,1L115,BC Hydro,BC,British Columbia,1,ac,9.19,5.673,55.19,34.068,138,23.93,3.98,144,184,Lantzville JCT,BC_LTZ_JCT,Jinglepot,BC_JPT_DSS,,BC_LTZ_JCT,BC_JPT_DSS,144,184,23.93,3.98,55.19,138,160.0,LTZ_JCT_JPT_DSS,138kV,138_LTZ_JCT,138_JPT_DSS,9.19,138
31680,1L115,BC Hydro,BC,British Columbia,1,ac,20.0,12.346,55.19,34.068,138,23.93,8.67,144,184,Parksville JCT,BC_PVL_JCT,Lantzville JCT,BC_LTZ_JCT,,BC_PVL_JCT,BC_LTZ_JCT,144,184,23.93,8.67,55.19,138,160.0,PVL_JCT_LTZ_JCT,138kV,138_PVL_JCT,138_LTZ_JCT,20.0,138
31681,1L115,BC Hydro,BC,British Columbia,1,ac,13.0,8.025,55.19,34.068,138,23.93,5.64,144,184,Qualicum JCT,BC_QLC_JCT,Parksville JCT,BC_PVL_JCT,,BC_QLC_JCT,BC_PVL_JCT,144,184,23.93,5.64,55.19,138,160.0,QLC_JCT_PVL_JCT,138kV,138_QLC_JCT,138_PVL_JCT,13.0,138
31682,1L115LTZ,BC Hydro,BC,British Columbia,1,ac,0.057,0.035,0.057,0.035,138,0.02,0.02,141,156,Lantzville JCT,BC_LTZ_JCT,Lantzville,BC_LTZ_DSS,,BC_LTZ_JCT,BC_LTZ_DSS,141,156,0.02,0.02,0.057,138,156.6667,LTZ_JCT_LTZ_DSS,138kV,138_LTZ_JCT,138_LTZ_DSS,0.057,138
31683,1L115PVL,BC Hydro,BC,British Columbia,1,ac,0.133,0.082,0.133,0.082,138,0.06,0.06,77,144,Parksville JCT,BC_PVL_JCT,Parksville,BC_PVL_DSS,,BC_PVL_JCT,BC_PVL_DSS,77,144,0.06,0.06,0.133,138,85.5556,PVL_JCT_PVL_DSS,138kV,138_PVL_JCT,138_PVL_DSS,0.133,138
31684,1L115QLC,BC Hydro,BC,British Columbia,1,ac,0.057,0.035,0.057,0.035,138,0.02,0.02,144,184,Qualicum JCT,BC_QLC_JCT,Qualicum,BC_QLC_DSS,,BC_QLC_JCT,BC_QLC_DSS,144,184,0.02,0.02,0.057,138,160.0,QLC_JCT_QLC_DSS,138kV,138_QLC_JCT,138_QLC_DSS,0.057,138
31685,1L116,BC Hydro,BC,British Columbia,1,ac,13.0,8.025,55.16,34.049,138,23.92,5.64,144,184,Dunsmuir,BC_DMR_DSS,Qualicum JCT,BC_QLC_JCT,,BC_DMR_DSS,BC_QLC_JCT,144,184,23.92,5.64,55.16,138,160.0,DMR_DSS_QLC_JCT,138kV,138_DMR_DSS,138_QLC_JCT,13.0,138
31686,1L116,BC Hydro,BC,British Columbia,1,ac,9.16,5.654,55.16,34.049,138,23.92,3.97,144,184,Lantzville JCT,BC_LTZ_JCT,Jinglepot,BC_JPT_DSS,,BC_LTZ_JCT,BC_JPT_DSS,144,184,23.92,3.97,55.16,138,160.0,LTZ_JCT_JPT_DSS,138kV,138_LTZ_JCT,138_JPT_DSS,9.16,138
31687,1L116,BC Hydro,BC,British Columbia,1,ac,20.0,12.346,55.16,34.049,138,23.92,8.67,144,184,Parksville JCT,BC_PVL_JCT,Lantzville JCT,BC_LTZ_JCT,,BC_PVL_JCT,BC_LTZ_JCT,144,184,23.92,8.67,55.16,138,160.0,PVL_JCT_LTZ_JCT,138kV,138_PVL_JCT,138_LTZ_JCT,20.0,138
31688,1L116,BC Hydro,BC,British Columbia,1,ac,13.0,8.025,55.16,34.049,138,23.92,5.64,144,184,Qualicum JCT,BC_QLC_JCT,Parksville JCT,BC_PVL_JCT,,BC_QLC_JCT,BC_PVL_JCT,144,184,23.92,5.64,55.16,138,160.0,QLC_JCT_PVL_JCT,138kV,138_QLC_JCT,138_PVL_JCT,13.0,138
31689,1L116LTZ,BC Hydro,BC,British Columbia,1,ac,0.057,0.035,0.057,0.035,138,0.02,0.02,141,156,Lantzville JCT,BC_LTZ_JCT,Lantzville,BC_LTZ_DSS,,BC_LTZ_JCT,BC_LTZ_DSS,141,156,0.02,0.02,0.057,138,156.6667,LTZ_JCT_LTZ_DSS,138kV,138_LTZ_JCT,138_LTZ_DSS,0.057,138
31690,1L116PVL,BC Hydro,BC,British Columbia,1,ac,0.137,0.085,0.137,0.085,138,0.06,0.06,77,144,Parksville JCT,BC_PVL_JCT,Parksville,BC_PVL_DSS,,BC_PVL_JCT,BC_PVL_DSS,77,144,0.06,0.06,0.137,138,85.5556,PVL_JCT_PVL_DSS,138kV,138_PVL_JCT,138_PVL_DSS,0.137,138
31691,1L116QLC,BC Hydro,BC,British Columbia,1,ac,0.049,0.03,0.049,0.03,138,0.02,0.02,144,184,Qualicum JCT,BC_QLC_JCT,Qualicum,BC_QLC_DSS,,BC_QLC_JCT,BC_QLC_DSS,144,184,0.02,0.02,0.049,138,160.0,QLC_JCT_QLC_DSS,138kV,138_QLC_JCT,138_QLC_DSS,0.049,138
31692,1L117,BC Hydro,BC,British Columbia,1,ac,6.494,4.009,6.494,4.009,138,2.82,2.82,203,240,John Hart GS,BC_JHT_GSS,Ladore Falls GS,BC_LDR_GSS,,BC_JHT_GSS,BC_LDR_GSS,203,240,2.82,2.82,6.494,138,225.5556,JHT_GSS_LDR_GSS,138kV,138_JHT_GSS,138_LDR_GSS,6.494,138
31693,1L118,BC Hydro,BC,British Columbia,1,ac,6.507,4.017,6.507,4.017,138,2.82,2.82,203,240,John Hart GS,BC_JHT_GSS,Ladore Falls GS,BC_LDR_GSS,,BC_JHT_GSS,BC_LDR_GSS,203,240,2.82,2.82,6.507,138,225.5556,JHT_GSS_LDR_GSS,138kV,138_JHT_GSS,138_LDR_GSS,6.507,138
31694,1L119,BC Hydro,BC,British Columbia,1,ac,50.0,30.864,88.47,54.611,138,38.36,21.68,148,171,Buckley Bay JCT,BC_BKB_JCT,Oyster River JCT,BC_OYR_JCT,,BC_BKB_JCT,BC_OYR_JCT,148,171,38.36,21.68,88.47,138,164.4444,BKB_JCT_OYR_JCT,138kV,138_BKB_JCT,138_OYR_JCT,50.0,138
31695,1L119,BC Hydro,BC,British Columbia,1,ac,3.0,1.852,88.47,54.611,138,38.36,1.3,148,171,Campbell River JCT,BC_CBL_JCT,John Hart GS,BC_JHT_GSS,,BC_CBL_JCT,BC_JHT_GSS,148,171,38.36,1.3,88.47,138,164.4444,CBL_JCT_JHT_GSS,138kV,138_CBL_JCT,138_JHT_GSS,3.0,138
